0.5006044049480656,0.7934366601958824,0.5010240593269438,0.5683761591685534,0.46830240608370965,0.20758137409223912,0.5076312416494405,0.4992166815069866,0.48866637714088756,0.5047586320078855,0.5000989370113231,0.4470776224888515,0.2658169818360871,0.4982603276955158,0.873410873833069,0.49869205685740053,0.5158031978474489,0.5002156161219375,0.4931083190790737,0.18886827784696072,0.4827545873634592,0.4784232697044274,0.5100792339956676,0.49991222167766747,0.4922835960930812,0.5014429109784088,0.9742428977372346,0.4975874894880531,0.7158563176074226,0.4973373100317758,0.07746468462993816,0.5344825152332564,0.501788537404078,0.5377133135986636,0.4439210728088595,0.5194895701377671,0.502742518479621,0.082321775872355,0.17641448658249717,0.4994708089120681,0.45998920063688425,0.5083978575676471,0.540717896550472,0.008166782229841945,0.4701647077652046,0.49980986290906826,0.6203715183936536,0.44034677533878974,0.4970169328708837,0.48665795137994095,0.5003929426389263,0.6224929002415815,0.5343691733081662,0.6466703830352374,0.08120179859269863,0.4921757583804055,0.3944032348722992,0.4779565674031383,0.4707587640269868,0.515826724630059,0.5016237271304465,0.49600900947733234,0.5047585446753275,0.06564234464371414,0.4972394746016249,0.4973680121423111,0.49383759893538276,0.9313216205492577,0.08472869669309127,0.4942514529862114,0.4533710898183535,0.6579143556974787,0.4883304794259288,0.4724801061901571,0.49651777618738024,0.11606138981281944,0.041465396463841855,0.5040283826250391,0.5717914384876409,0.730423231411969,0.3552821294670728,0.49590099389567743,0.4996133311031947,0.494775406153177,0.4851918683507326,0.5856484933890436,0.5019627647845208,0.49698430934006926,0.4996365160257157,0.1784820623405845,0.5145571086928705,0.4230989245044994,0.49060433357916566,0.6871854366083516,0.4698804570324767,0.10112050787301213,0.48706393854822183,0.686286772741548,0.4786577799503523,0.49255470542293,0.5016313848837761,0.4970412595492047,0.499644760553436,0.4959317874899765,0.49866034868445674,0.4119301668889827,0.49294128348080835,0.0011171975048534896,0.4966935742778501,0.49734085628608826,0.49399594440454053,0.587092171248937,0.4679815299341648,0.24106530297385675,0.06496842525461204,0.49958372125298434,0.6680982200847754,0.5277809667295661,0.7426532406577122,0.47519490616372895,0.638674704963517,0.4912177646986896,0.2950081985495845,0.4759294794946948,0.06910732579323872,0.4904457874021455,0.5175092725783661,0.46539082725366787,0.6281659488121101,0.4430046280360317,0.13636999684216208,0.46537793549720163,0.5574360303639501,0.6354405012096308,0.4685584643804244,0.4984153667558361,0.5009563938901596,0.4740591018490705,0.25969334423622104,0.597057818165797,0.4938882336863205,0.5115863436806332,0.4890991629752187,0.495196947961215,0.4998973398057587,0.4984555228482971,0.6336816625307089,0.5403138724247585,0.015355195680774245,0.5104274261904421,0.5977528222265658,0.4300906382126495,0.3025015204483319,0.4855364981683553,0.29075933522701464,0.4990662778658167,0.5757876213886713,0.501389251563377,0.683910166607389,0.49044239086531183,0.5694162371117515,0.20694187473351502,0.42794086711698626,0.5239457455091983,0.3141354950058781,0.4806254676794405,0.4980755771700742,0.5437419570756024,0.4394426603297095,0.49686649356009316,0.5437901781826775,0.5279463328996716,0.47380028046000555,0.3523525620002366,0.02596032089951099,0.5547000660765242,0.6384386247445044,0.48793826506713794,0.4913600977193608,0.4998955305279449,0.4554939170720458,0.4939354443642813,0.5000450646301179,0.4840642423202962,0.4619190317474864,0.5270672243523724,0.5671225195573899,0.298103217718686,0.3187586714653724,0.5234531377636373,0.014746987641508398,0.49965584672108676,0.7948566522464531,0.5216863138498281,0.6225923366346002,0.23086953914382102,0.07806406419758469,0.4304885031616405,0.4990515654405595,0.6437190038760909,0.5033339331346857,0.5020276867308441,0.34159239058245994,0.624702597650147,0.4971295257176781,0.48056518100036294,0.4982421065574274,0.42006034776755846,0.44992148156510237,0.48520582814168534,0.43835505666470154,0.503096785629803,0.49473497258353605,0.3402742140974303,0.43912877348173346,0.4999456367129002,0.6381064766712812,0.030455037772444182,0.4803414454465337,0.5414930015420599,0.5002522064844868,0.49971998357294967,0.7739376693899959,0.5180060792356499,0.49459580098495215,0.4970750125070405,0.25120009555531225,0.8632545419880868,0.18769790732829458,0.060973614101891255,0.43277122961579345,0.28160303458085745,0.4769976501737042,0.5022158013630222,0.48302459921809576,0.2658547840498048,0.04013695938126703,0.3763075981260003,0.3896444018167282,0.5020300881850452,0.6439890074160937,0.49382098576872835,0.5029120351237263,0.45649580214538954,0.49807085289074526,0.19730038915553158,0.23189541146352607,0.40182889093203594,0.5069043607918979,0.4058696428166954,0.4918172587079663,0.09425105238677917,0.47929051722199356,0.4003563105057666,0.31419363528200794,0.4963076071693686,0.29034819239699566,0.46480594577878753,0.4973545184567166,0.735423238440654,0.7070416547840976,0.44263905607536114,0.4776242489766296,0.07946726151513983,0.505635041745368,0.5678184234441932,0.0049815130566540945,0.5012370400834631,0.4526838409694869,0.5204239316572061,0.4323704652670841,0.4483361055267372,0.15346567772855768,0.5104263528127158,0.5010566719747098,0.5009405232798755,0.47781224382393983,0.48392178040760075,0.5408389711218284,0.484225806427113,0.5003448491267755,0.02452198948411628,0.4749461978772396,0.4854475876329783,0.4854340133622451,0.5065097609836143,0.31375337218559457,0.298655205430732,0.0005097924754319605,0.26119405736763696,0.48304590302409167,0.6336016650589233,0.2930734692513097,0.49950719522467185,0.6908838262595602,0.6626499062355304,0.4856432989877526,0.12089921553864605,0.5017094725169162,0.43714573803347156,0.6253805134459226,0.6736053882100026,0.5108288271224628,0.49571331922916473,0.16150100821394953,0.5096432337238873,0.07444868368496983,0.007274582615414577,0.5005623925676123,0.4990190146492601,0.6659740383596253,0.5117338271871108,0.4698232939226883,0.5143293171058425,0.5003954836752215,0.42504501660250793,0.45395767453254166,0.49665916398717047,0.510079141103114,0.017410335182677622,0.7738062478598856,0.5033838231381347,0.7065420211829418,0.4365458451207703,0.4956739577711886,0.47766898564563864,0.32052162100001413,0.6201956000008311,0.13143228798530932,0.5290487678591307,0.3590186227585297,0.5696947568232515,0.49982369055186626,0.7428469336211267,0.19654753799169183,0.49447395180998643,0.7371241876150002,0.49175400424185106,0.256219471573926,0.48666246140440017,0.49973346893868287,0.04455961601623534,0.4854921904926529,0.4663624230941483,0.4826560817238999,0.5786369983433995,0.47818726859447935,0.6000305771945011,0.4454883880429662,0.42826897547971227,0.49505345039139187,0.5217035016595895,0.5185206355175132,0.2366717427519847,0.4121338724341372,0.42975115758657656,0.036389106278242336,0.8654719820604033,0.11126625312184214,0.0900867844042494,0.44251520233475605,0.4976206824060275,0.05000739487740337,0.4961357476641335,0.8030470574991446,0.27464414551425465,0.6736651676231463,0.14369467044808273,0.5003218189053892,0.49884648441263585,0.34634795274053504,0.48417183239169626,0.8607476982313154,0.5015911460817896,0.5260636709277466,0.9803401190577204,0.5593109002126792,0.48122572999445284,0.3603667565353731,0.4929409123836988,0.5398535374309409,0.6875081287975607,0.3960790858558002,0.38917052398938334,0.49810340813770143,0.49741308316647104,0.4988391415551233,0.500297169660066,0.49912500344980415,0.350083191371799,0.506734976404851,0.5024425133637616,0.4794360023179861,0.4607253712297901,0.4901141155353623,0.465389340080299,0.6369293202836515,0.12385530162757272,0.4868877951568471,0.22052971141684682,0.4984221322311261,0.4559250715320955,0.3096266203771998,0.9828982190744965,0.5559441383389792,0.48579102222669135,0.49734742721177605,0.31558918487068305,0.4874645219055974,0.49283522381426803,0.05981898779831201,0.4932277856335275,0.005524823588795219,0.5003298492867898,0.5014130445482117,0.2177184581573558,0.497332933882608,0.2471899205542298,0.487239601658629,0.4071196774877196,0.9862120638055117,0.37946723191278076,0.6072937241438676,0.46769971854150627,0.4586612583963753,0.32816148193197847,0.6693057324797481,0.4866424467992227,0.4996984372062696,0.4985617249835987,0.4923784590424337,0.48396279348548743,0.2934996856753693,0.7740881484659796,0.4991953939824427,0.4952516910374894,0.4871190086780135,0.1897246582536886,0.49999558521462983,0.8714041023142706,0.4999934068316813,0.6652303723593598,0.518540894919155,0.501354174299868,0.2316246113427613,0.49702678359983277,0.49523225115922,0.5424420662824041,0.22391898794534637,0.49973079087681915,0.3586282785159268,0.7250448914216334,0.31476310148915493,0.35010425729700645,0.5198870138900789,0.3565734835335297,0.49055827400761565,0.49259510441296883,0.4754403854193696,0.32058589779762237,0.021494045540532004,0.5003419023536217,0.8900474248809398,0.5000753377694147,0.4172538140835924,0.13717923842644766,0.4680389278107528,0.43582473910791275,0.6532966664193407,0.45539264168370996,0.4979268362980148,0.5017861958190807,0.5534701123945442,0.06072937275244694,0.5005851049753842,0.3883148843281487,0.5143981682133357,0.5140322864817735,0.2781601022458703,0.30662688494654955,0.49336101899923535,0.49754194207209845,0.5315153777399411,0.49953521853533306,0.5211803294332185,0.508635546413128,0.4994245396158148,0.0548273460414309,0.5509670649097955,0.4585473325242661,0.0349569135210717,0.06833865067675915,0.5015425347819846,0.4629910525152106,0.4464726505721428,0.353890925676638,0.4742210353888694,0.2776774925894449,0.513790322731795,0.03775812101597669,0.49755567421500735,0.45537804092476647,0.42005535579177067,0.3900455337402653,0.48864862127640774,0.4995000317648033,0.31680718349241843,0.6089115273867582,0.6896520737492711,0.49809571921280954,0.8231689230298719,0.1649907408861882,0.5121526889737871,0.45462219560085015,0.5506357674444853,0.4851852486880073,0.48895991296582664,0.4989827048317114,0.033549228299106136,0.13618796367989694,0.4934738020497353,0.09827548714771195,0.04893321140303018,0.4079742279815547,0.4910348419168544,0.590540906672347,0.5103240811930705,0.546440651516557,0.562095688481294,0.38133774352430816,0.5043695167308961,0.4921674033850647,0.4515358608994515,0.515591888830264,0.8368513112890545,0.031154935944653184,0.27970456366935265,0.501960742575624,0.35198688658783955,0.004447865429348205,0.4999132176544519,0.2561984935219919,0.4991081046045754,0.5285888851799045,0.40893778909006634,0.6897898763218323,0.0070810937113210334,0.30705576256851075,0.4920335537367281,0.5152566890552377,0.45317829019251205,0.004553157490398952,0.44376247700327676,0.6685317160418379,0.5423896734490912,0.5000796451187584,0.4697711270767652,0.49543825533080804,0.4994254299972485,0.49918763971591745,0.5050406127063383,0.76877700984902,0.41438745660502274,0.21870119852143813,0.6376488165271263,0.4972170224237973,0.4968513705805597,0.48645313633507725,0.2532726095244002,0.3406636147222752,0.46376759461108336,0.4448095335834057,0.13501605912123404,0.41563374825192945,0.49028639928031365,0.5036894356839049,0.58596493058116,0.1437042675914813,0.045923192178061484,0.5375615526597901,0.7993327861894404,0.3899262288244397,0.36990281447244283,0.4918414667227826,0.4198266674864945,0.49989415989906083,0.520866663617565,0.49661898884246164,0.483258481947552,0.4000052265959069,0.5741226982680805,0.5464551323093247,0.43544838324376933,0.5326126612259687,0.48143863876903803,0.5043108956647692,0.5034712270625885,0.11869902284613595,0.458951568063358,0.47219956910013305,0.6977456141534157,0.4948211617313133,0.5009635707611965,0.5012308756704053,0.4862221394807992,0.4855651463275761,0.4842408867876983,0.12385152592891988,0.4835895314427181,0.5181694513709019,0.4995544828004296,0.727886464932639,0.5762076111842345,0.495661673370197,0.4672117940820636,0.3862485259428013,0.359580540937268,0.5122660036005122,0.4797626998772626,0.5244798232179674,0.5039248212714613,0.4968495409383091,0.4652153193114181,0.88663329421527,0.12459599825526733,0.05612387028941977,0.060544840925743575,0.6760423485558137,0.45675542618541476,0.50561941596483,0.49474390071790564,0.1996062856967551,0.4124977661698831,0.4989183374712598,0.3530335418369552,0.5006287951899611,0.4943197073772445,0.3170778010522443,0.36143663961699474,0.4994488680532502,0.480954294987326,0.6603652914374545,0.5039640351268739,0.45243839688490106,0.17182470831217336,0.4861673680396923,0.49378299637800804,0.5008689574560065,0.4979605124144296,0.4220976319585428,0.42269035652611975,0.7061179961211619,0.3710412558415328,0.4481716889826809,0.001650539133870508,0.013944074864394402,0.7260558207123986,0.07547708248899895,0.39672263084545034,0.4882987338722624,0.5087099787592211,0.01283181835326077,0.5111682260334536,0.4645927896994356,0.6386012498035287,0.45060364473440406,0.2058121644810768,0.4986408501551337,0.498723079860102,0.47655912266849665,0.13945563906716754,0.48068600300114156,0.8879289031743209,0.10216928897197264,0.2788279490705687,0.44578582129786626,0.181708595325341,0.49903200944067466,0.49223237185810975,0.3462505462561688,0.3131433878185137,0.4884778716491032,0.6126113494434384,0.4930964119886671,0.06143605463338143,0.48657141835698947,0.47951055683670224,0.6007494615270526,0.49074512813613924,0.5000163546497772,0.24452327443037755,0.4945162643428588,0.3130918197150937,0.48473651583236577,0.03823793202239715,0.5070359454540557,0.5225714449274602,0.49515806803529516,0.5141388043139138,0.34042459151976007,0.4889919298304075,0.450280205493291,0.5011518821528413,0.49962656782415804,0.49995136528079875,0.48463073934375234,0.38372210033179344,0.4891615408378266,0.4174285355533567,0.5203585425794832,0.5881669937941264,0.5811827872122307,0.753370101502014,0.4935274239445129,0.5105496552209235,0.3629735902834725,0.5065517475149561,0.44098953222053666,0.5080429508672633,0.4993557275599749,0.5622654527512017,0.35788845509489975,0.6243071754979348,0.4553528172771807,0.5001493860832493,0.49284669258308855,0.4986336821971178,0.47409434765220004,0.017875063344126002,0.46373920661472473,0.7293611342151858,0.685933432796235,0.48777213346597537,0.4979461565961034,0.4788273817329801,0.38768548782527834,0.49995493097905813,0.08103915281589685,0.4956781297959388,0.4461182163553691,0.49489417914026845,0.5330331096084643,0.4248763108444422,0.46648009254785805,0.49942027943454764,0.47897600585607464,0.09915438070437135,0.5451458822869724,0.43481353263053546,0.5639299435617804,0.4804264908519913,0.5179867826025154,0.0061462746109782265,0.25430937025502415,0.3990714024754929,0.6283100973062798,0.500042922451976,0.5046177925528934,0.6439120743355125,0.25267551537395133,0.24774197373177848,0.526408898362489,0.5026412676763337,0.4666348340591492,0.476323028597504,0.49471823681483007,0.4731287354725172,0.48796356730261586,0.4962609173496014,0.5460016216063355,0.04407434152016865,0.4777670497205213,0.3263347291742038,0.4039720551936586,0.9241534489678919,0.386264524387237,0.47964903483327753,0.07578507434718305,0.1825073517239517,0.4194324495170533,0.4405496778436089,0.4995401207826312,0.5870697162745564,0.36769009042753764,0.5000015643250089,0.5032450909907409,0.3727021892530773,0.8007631090501319,0.4193833291773809,0.7410295103995852,0.6182351285931891,0.32540169182691103,0.6372601175727939,0.5011725307376107,0.48550204346583925,0.03557794843252989,0.5020326343916923,0.3874418033993672,0.500255892171962,0.35951515355863706,0.4791337091720717,0.5507709726420169,0.1016026718476241,0.4987414359582319,0.49903277592890943,0.5964619107539684,0.16951705275724788,0.49867343286305504,0.5006374377696038,0.20860221139646623,0.5027017151417338,0.15959043883871404,0.5016286626858937,0.439910304481605,0.4588701984228354,0.3334288071090224,0.4897780891255781,0.006199043198600139,0.25825177576852837,0.34994833083955645,0.24320842212819854,0.48759556620950295,0.4695963215659825,0.4823525877863685,0.15999571020578177,0.5048975681622776,0.4531102957576749,0.437345652668666,0.4692149871799634,0.48783825463123526,0.5148848287601941,1.3435510795888235e-5,0.44215107628464134,0.49653730569894894,0.5023147536251398,0.35635084831604613,0.5688868224528792,0.44802406446282805,0.5292561900488358,0.4952875960811154,0.5090612024316026,0.1598718601609459,0.4707288292888331,0.48161203250054146,0.5216242418617394,0.5018708797729496,0.48787053656242324,0.25307058954095885,0.49187990425210243,0.6258720156425484,0.5096288855325618,0.2547787795267355,0.5353239114722036,0.8098672004705729,0.49363220575072986,0.49965674744209326,0.38167016932521247,0.3879943156077831,0.8479308718723719,0.4950208869004092,0.4927374103103077,0.5000077569841646,0.48865883794177145,0.4651677403553136,0.4950753292053832,0.5199358135403195,0.28522424908506316,0.4727946662975542,0.647443544331163,0.48035878268131255,0.5107340191890238,0.5161364397262882,0.49945684337505125,0.4928328579054143,0.49879379138772606,0.4838606437034767,0.49705030669738526,0.33721867975368847,0.5019239318275791,0.4632354792208332,0.49377799846391335,0.4951056636427399,0.5032185417476545,0.5023810901943145,0.46757952915468476,0.4742318929279179,0.4998838014185597,0.5577974484525096,0.07296757028969032,0.49412043496235053,0.4967843155243239,0.6300651262300299,0.49360342965519477,0.20465661626383128,0.47513810552971114,0.4994214180344153,0.21142831506112258,0.534874967974023,0.42568395254149627,0.6585370976130567,0.49946772735363815,0.5016500415671108,0.7582679770369444,0.49914621895402544,0.4579804111057684,0.475635251654309,0.5054624080790837,0.4412359571110804,0.4880277588466784,0.20242525221638374,0.500244443135719,0.5071717025984745,0.48089414927618035,0.4854660758212237,0.11484256087388862,0.8961185599226063,0.5047808116862176,0.538773874627641,0.49978938246750915,0.48250331863653434,0.516011856961333,0.4998697425300586,0.5282793056167561,0.5084964981980171,0.14369325766746682,0.3241964083305252,0.4836560790765517,0.4991954039969535,0.2471679750711365,0.47654645943176277,0.5097079815592362,0.006912977457508268,0.6337322860756655,0.24032761661663304,0.3136951637856906,0.49998909503553457,0.5188947084535442,0.49861779375523063,0.453953170370201,0.932311614099598,0.5011538570032811,0.6438916235174426,0.5014638140371115,0.3532288552705899,0.4689482374248751,0.5241629558244016,0.20262174197723892,0.5332604725425786,0.7210879598184943,0.49749516990042764,0.5087452236484618,0.3684928389072648,0.5063658364102497,0.4998294909627612,0.4891299103700545,0.4327353443782208,0.35250418142100753,0.4340186078785673,0.5035048747018251,0.3984420336100454,0.4989624389972539,0.2623904465071812,0.5011837963478436,0.46736170139701405,0.2831164079498402,0.475007766763902,0.4686434620466229,0.49628173619071236,0.484901483947149,0.36187032184585055,0.02952704393990018,0.6200909831645094,0.5000352658391506,0.5000276498754446,0.01836791069178128,0.6784839873708781,0.45439102082665894,0.48526747734385134,0.32124179135154546,0.4995622584667569,0.5017834152638301,0.1390720447359953,0.26189381294702724,0.4489926334312677,0.49682300577831334,0.4964950912759839,0.44698992395718895,0.45131742216444004,0.01183301831994902,0.4997755036511684,0.5058375586414636,0.4132574377118048,0.3490839564561525,0.4984751789561735,0.4996504833052408,0.42016004172606014,0.452988266396494,0.23251291336487187,0.6347005916718937,0.4999988547278983
