1.0,1.0,0.9428090415820634,0.816496580927726,0.6531972647421808,0.48686449556014766,0.3407341679999679,0.2253744679276044,0.14165672406926147,0.08499403444155688,0.0488681338840213,0.027012877383025293,0.01439620802647016,0.0074151808873834865,0.0036993421788724494,0.001790936331336957,0.0008427935676879797,0.000386102988907632,0.00017243118422714584,7.516101067611732e-5,3.201240554845443e-5,1.3336297418492433e-5,5.439372138207776e-6,2.1738593639538134e-6,8.519753942812848e-7,3.276828439543403e-7,1.2376749745131562e-7,4.593677012385646e-8,1.6763761349140132e-8,6.018374510172738e-9,2.126709341119815e-9,7.40063529974039e-10,2.537231226926045e-10,8.573696312840711e-11,2.8567320434963834e-11,9.389252604589892e-12,3.0451630068940193e-12,9.74894917736063e-13,3.081874811443834e-13,9.623151014390592e-14,2.9688854120228336e-14,9.052448638040103e-15,2.7286777818043395e-15,8.133244003095775e-16,2.39777054992683e-16,6.993362535761016e-17,2.0183528684747612e-17,5.765470886663184e-18,1.6303817967771133e-18,4.565069030975917e-19,1.2658789287795184e-19
1.0,1.0,0.9428090415820634,0.816496580927726,0.6531972647421808,0.48686449556014766,0.3407341679999679,0.2253744679276044,0.14165672406926147,0.08499403444155688,0.0488681338840213,0.027012877383025293,0.01439620802647016,0.0074151808873834865,0.0036993421788724494,0.001790936331336957,0.0008427935676879797,0.000386102988907632,0.00017243118422714584,7.516101067611732e-5,3.201240554845443e-5,1.3336297418492433e-5,5.439372138207776e-6,2.1738593639538134e-6,8.519753942812848e-7,3.276828439543403e-7,1.2376749745131562e-7,4.593677012385646e-8,1.6763761349140132e-8,6.018374510172738e-9,2.126709341119815e-9,7.40063529974039e-10,2.537231226926045e-10,8.573696312840711e-11,2.8567320434963834e-11,9.389252604589892e-12,3.0451630068940193e-12,9.74894917736063e-13,3.081874811443834e-13,9.623151014390592e-14,2.9688854120228336e-14,9.052448638040103e-15,2.7286777818043395e-15,8.133244003095775e-16,2.39777054992683e-16,6.993362535761016e-17,2.0183528684747612e-17,5.765470886663184e-18,1.6303817967771133e-18,4.565069030975917e-19,1.2658789287795184e-19
0.9428090415820634,0.9428090415820634,1.0,0.9622504486493763,0.8621764019898411,0.7229568912920511,0.5702138765002029,0.4249701722077844,0.30049929057013924,0.20233618898389374,0.13015712468085208,0.0802241528629712,0.04750506282148319,0.02709051089416768,0.014910230661477725,0.007936001540586778,0.004092155988387675,0.0020476203126973567,0.0009957392871828405,0.00047123549492526453,0.00021730741483589748,9.775959839689657e-5,4.2949422321616756e-5,1.8445808371171397e-5,7.751363512611543e-6,3.1898297436314935e-6,1.2864975000532158e-6,5.088878260127219e-7,1.9756282213616555e-7,7.532471167318234e-8,2.8221512198418976e-8,1.0396304952329466e-8,3.767596152595107e-9,1.3438583345860344e-9,4.720100781974754e-10,1.6332442299968253e-10,5.5697539990223534e-11,1.8727472264316974e-11,6.2107615471288486e-12,2.0323058078124594e-12,6.563870763159727e-13,2.0931426365844535e-13,6.592344090888624e-14,2.0512156755894035e-14,6.3071849139674875e-15,1.9170326287075897e-15,5.761094337174572e-16,1.712257495491124e-16,5.0341292399856903e-17,1.4644320387585853e-17,4.2159755168424624e-18
0.816496580927726,0.816496580927726,0.9622504486493763,1.0,0.96,0.8546748713999196,0.7094311221019294,0.5520524474738834,0.40481780803791007,0.2810592210091776,0.18553808868169114,0.11689638672857827,0.07052672779162303,0.04086767143018736,0.022804776817519648,0.012283264486045312,0.006399684017939574,0.0032313306458728367,0.0015838815641263135,0.000754835111304302,0.0003502494636796364,0.00015843555010651948,6.994935286353288e-5,3.0174128547462167e-5,1.2730120435313532e-5,5.257395261746761e-6,2.1272232954035337e-6,8.439123542623135e-7,3.285012918014707e-7,1.2555224547312968e-7,4.7144642088435125e-8,1.7402669046521462e-8,6.318503896514932e-9,2.2576269764244365e-9,7.942203176611714e-10,2.7521990610320664e-10,9.398460393616995e-11,3.164093509203865e-11,1.0505720528683135e-11,3.441484216638479e-12,1.1126549177300264e-12,3.551516460433116e-13,1.1195479298465887e-13,3.48640210819878e-14,1.0728587578137181e-14,3.263297346692499e-15,9.813710277562173e-16,2.918642105167276e-16,8.586247499255781e-17,2.4991970628066364e-17,7.198925216915908e-18
0.6531972647421808,0.6531972647421808,0.8621764019898411,0.96,1.0,0.9639937502999093,0.8674136829061406,0.7326524624331967,0.5838110114403282,0.4408147268284531,0.3165995561968028,0.21701451848870157,0.14238842578787322,0.08966237373143646,0.05431506682886066,0.03171982950004267,0.01789299409097391,0.009766628518986166,0.005166772508043285,0.0026531007614223508,0.001324170746880502,0.0006431923326489264,0.00030440680379976445,0.00014052631393863288,6.33418254179326e-5,2.790375434996891e-5,1.2024189227971522e-5,5.0725562299578484e-6,2.0965715035054407e-6,8.496049599566044e-7,3.3778665619919436e-7,1.3184445567175428e-7,5.0551582556042574e-8,1.9050471461660988e-8,7.0600138369817805e-9,2.5742589327228016e-9,9.239574047069578e-10,3.265878145301637e-10,1.13731672039674e-10,3.903660056886652e-11,1.3211088946138083e-11,4.410015184427512e-12,1.4525382454582734e-12,4.722208665859888e-13,1.5157596008686047e-13,4.805231125658231e-14,1.5049513639572815e-14,4.657735850974809e-15,1.4249063142319778e-15,4.309896884277602e-16,1.2892053006469452e-16
0.48686449556014766,0.48686449556014766,0.7229568912920511,0.8546748713999196,0.9639937502999093,1.0,0.9649841677540381,0.8701729234052701,0.7364581641633383,0.5874036342703213,0.44325035650675687,0.31757617620600886,0.2167596621684666,0.14137432923857834,0.08835736669656342,0.05305285706929604,0.03067502857526202,0.017115851876605574,0.00923411863256224,0.004825568520351111,0.0024466075824339704,0.0012052864898734698,0.000577724086039178,0.0002697746430029561,0.000122867082635291,5.463719799868134e-5,2.3745956226942782e-5,1.0095732780294532e-5,4.2024564288571845e-6,1.714077273848509e-6,6.85552551799274e-7,2.690509533484663e-7,1.0367946986977149e-7,3.9253548741931025e-8,1.4609671322339013e-8,5.348229999582167e-9,1.9266688806215533e-9,6.833423536154087e-10,2.3872576914352886e-10,8.218165656738327e-11,2.7889472143824128e-11,9.333868576856868e-12,3.0817461532484575e-12,1.0041437333948647e-12,3.229992858916282e-13,1.0260062207997986e-13,3.2193707295343125e-14,9.981332008945145e-15,3.058588047163751e-15,9.265775392834514e-16,2.7757436039529307e-16
0.3407341679999679,0.3407341679999679,0.5702138765002029,0.7094311221019294,0.8674136829061406,0.9649841677540381,1.0,0.9668691185740803,0.8766976780810399,0.7488001440828584,0.6049197530827831,0.4639497254540473,0.33896421325208953,0.23662866694684395,0.15827001475169786,0.10167556665753437,0.06287624105935825,0.037504523310929905,0.021617442886916093,0.012060807175403329,0.006523299675268205,0.003425244180405647,0.001748300904858523,0.0008684931423986533,0.0004203679516603927,0.00019845373385494905,9.146989856252276e-5,4.119848794869846e-5,1.8148387569992175e-5,7.82518937780132e-6,3.3050409232704335e-6,1.36832621830345e-6,5.55675193755956e-7,2.2148389054117763e-7,8.66979893466836e-8,3.33475194745694e-8,1.261056357272603e-8,4.690710454750735e-9,1.7170438945503276e-9,6.188107170016141e-10,2.1966111878795644e-10,7.683227503464899e-11,2.6490921179294263e-11,9.00685362952564e-12,3.0208157164850092e-12,9.997603550160773e-13,3.2660821863193157e-13,1.0535391798561028e-13,3.356555177705157e-14,1.0565210432316369e-14,3.2864001644649187e-15
0.2253744679276044,0.2253744679276044,0.4249701722077844,0.5520524474738834,0.7326524624331967,0.8701729234052701,0.9668691185740803,1.0,0.9680361315835789,0.8804510957206901,0.7550924836425265,0.6126823949422575,0.47182112647479757,0.3458643021513614,0.24200121839540636,0.16204308017319993,0.10408442050819867,0.06427633859233235,0.03824061063331394,0.02196034404643603,0.012194524457484547,0.00655866629308371,0.0034217771451710947,0.0017341443975517942,0.0008548367924246248,0.00041036623897083277,0.00019206094167227274,8.772830727829063e-5,3.914683291971881e-5,1.7080634009195024e-5,7.293398078318342e-6,3.0501315877002546e-6,1.250236500402431e-6,5.026351047819073e-7,1.9832805605643978e-7,7.685159382435872e-8,2.9262408931207434e-8,1.0954497355459403e-8,4.033884554338587e-9,1.4618886646801637e-9,5.216327044057667e-10,1.8334301101591847e-10,6.350275262310388e-11,2.1683028773355517e-11,7.301442776947947e-12,2.4255658499681432e-12,7.952067967054028e-13,2.573652372617369e-13,8.225385299852475e-14,2.596731086493026e-14,8.09998592094655e-15
0.14165672406926147,0.14165672406926147,0.30049929057013924,0.40481780803791007,0.5838110114403282,0.7364581641633383,0.8766976780810399,0.9680361315835789,1.0,0.9693074661963551,0.8849076882821699,0.7635237989337875,0.6247047988728709,0.486192013697035,0.360978293038707,0.25636504563255313,0.17458700108563363,0.11426754450962334,0.07202650150514571,0.043807229802274375,0.025753785888553815,0.014658006353179494,0.0080888946449339,0.0043338778638636185,0.0022572831421337207,0.001144264210636288,0.0005651592121569656,0.00027224542053106413,0.0001280287381941418,5.8829714874703544e-5,2.6435620960408808e-5,1.1625851814932434e-5,5.007503958829877e-6,2.113874698018197e-6,8.751483183797395e-7,3.5554604388753194e-7,1.418320908600042e-7,5.558489955213613e-8,2.1412604075339756e-8,8.111992366437801e-9,3.0236755221987875e-9,1.109395946245321e-9,4.0083573408675596e-10,1.4267592355574677e-10,5.005034493537974e-11,1.7309941437241666e-11,5.904308856702763e-12,1.98688858227167e-12,6.598551481507495e-13,2.163356251083153e-13,7.003898983866167e-14
0.08499403444155688,0.08499403444155688,0.20233618898389374,0.2810592210091776,0.4408147268284531,0.5874036342703213,0.7488001440828584,0.8804510957206901,0.9693074661963551,1.0,0.9703212633883321,0.8883300540267418,0.769615040678696,0.6327609134142429,0.4950287563096067,0.3694348901647727,0.26362784998394506,0.18028499203295686,0.11840060819085707,0.0748221045228422,0.0455816212087933,0.026815431551042365,0.015258713366623952,0.008410974714582391,0.00449763475622778,0.0023361747966874923,0.0011801738992546892,0.0005805069439144925,0.00027832889595281026,0.000130207872963772,5.9491510272598586e-5,2.6570302833587906e-5,1.1609751143661802e-5,4.966761839667015e-6,2.0819320813037025e-6,8.556625947032872e-7,3.4503558080684174e-7,1.365894151631204e-7,5.31145627163997e-8,2.0299780234779007e-8,7.629132644606463e-9,2.820837973817604e-9,1.0266023278973319e-9,3.679079455137361e-10,1.2988859420699035e-10,4.5192978534806815e-11,1.5502575245868033e-11,5.2447731435188035e-12,1.7506095900033178e-12,5.76679575752831e-13,1.875422203403949e-13
